Czas_s,Uchyb_X_px,Uchyb_Y_px,Regulator,Param1_Pan,Param2_Pan,Param1_Tilt,Param2_Tilt,Deadband,Pole_Obiektu
9.568,86,147,PID,0.005,0.0001,0.005,0.0001,35,34170.5
9.589,70,146,PID,0.005,0.0001,0.005,0.0001,35,30846.5
9.612,50,144,PID,0.005,0.0001,0.005,0.0001,35,29069.5
9.654,25,142,PID,0.005,0.0001,0.005,0.0001,35,27879.5
9.685,-4,139,PID,0.005,0.0001,0.005,0.0001,35,28544.0
9.710,-32,136,PID,0.005,0.0001,0.005,0.0001,35,30832.0
9.731,-47,134,PID,0.005,0.0001,0.005,0.0001,35,35750.0
9.752,-66,131,PID,0.005,0.0001,0.005,0.0001,35,35873.0
9.773,-78,130,PID,0.005,0.0001,0.005,0.0001,35,38756.0
9.798,-91,126,PID,0.005,0.0001,0.005,0.0001,35,38682.0
9.818,-103,124,PID,0.005,0.0001,0.005,0.0001,35,40030.5
9.840,-110,128,PID,0.005,0.0001,0.005,0.0001,35,42894.5
9.864,-115,131,PID,0.005,0.0001,0.005,0.0001,35,43372.5
9.886,-113,139,PID,0.005,0.0001,0.005,0.0001,35,44038.5
9.907,-111,148,PID,0.005,0.0001,0.005,0.0001,35,43877.5
9.931,-109,152,PID,0.005,0.0001,0.005,0.0001,35,44200.0
9.951,-109,153,PID,0.005,0.0001,0.005,0.0001,35,43797.0
9.973,-110,156,PID,0.005,0.0001,0.005,0.0001,35,42584.0
9.997,-111,157,PID,0.005,0.0001,0.005,0.0001,35,42408.0
10.017,-112,162,PID,0.005,0.0001,0.005,0.0001,35,39914.5
10.041,-113,167,PID,0.005,0.0001,0.005,0.0001,35,37359.0
10.062,-114,167,PID,0.005,0.0001,0.005,0.0001,35,37377.5
10.083,-114,171,PID,0.005,0.0001,0.005,0.0001,35,35374.0
10.106,-114,171,PID,0.005,0.0001,0.005,0.0001,35,35374.0
10.127,-115,175,PID,0.005,0.0001,0.005,0.0001,35,33060.5
